Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1996,Atlanta,Football,Football, Qingxia Shui,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Qingmei Sun,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Wen Sun,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Liping Wang,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Haiying Wei,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Lirong Wen,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Huilin Xie,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Hongqi Yu,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Lihong Zhao,Chine,Women,Football,Argent
1996,Atlanta,Football,Football, Honglian Zhong,Chine,Women,Football,Argent
1996,Atlanta,Gymnastique,G. Artistique, Gina Elena Gogean,Roumanie,Women,Balance Beam,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Shannon Miller,États-Unis,Women,Balance Beam,Or
1996,Atlanta,Gymnastique,G. Artistique, Lilia Podkopayeva,Ukraine,Women,Balance Beam,Argent
1996,Atlanta,Gymnastique,G. Artistique, Alexei Nemov,Russie,Men,Exercices au sol,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Ioannis Melissanidis,Grèce,Men,Exercices au sol,Or
1996,Atlanta,Gymnastique,G. Artistique, Xiaosahuang Li,Chine,Men,Exercices au sol,Argent
1996,Atlanta,Gymnastique,G. Artistique, Dominique Dawes,États-Unis,Women,Exercices au sol,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Lilia Podkopayeva,Ukraine,Women,Exercices au sol,Or
1996,Atlanta,Gymnastique,G. Artistique, Simona Amanar,Roumanie,Women,Exercices au sol,Argent
1996,Atlanta,Gymnastique,G. Artistique, Bin Fan,Chine,Men,Barre horizontale,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Alexei Nemov,Russie,Men,Barre horizontale,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Vitaly Scherbo,Bélarus,Men,Barre horizontale,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Andreas Wecker,Allemagne,Men,Barre horizontale,Or
1996,Atlanta,Gymnastique,G. Artistique, Krassimir Nikolaev Dounev,Bulgarie,Men,Barre horizontale,Argent
1996,Atlanta,Gymnastique,G. Artistique, Vitaly Scherbo,Bélarus,Men,Individuel tout-terrain,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Xiaosahuang Li,Chine,Men,Individuel tout-terrain,Or
1996,Atlanta,Gymnastique,G. Artistique, Alexei Nemov,Russie,Men,Individuel tout-terrain,Argent
1996,Atlanta,Gymnastique,G. Artistique, Simona Amanar,Roumanie,Women,Individuel tout-terrain,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Lavinia Corina Milosovici,Roumanie,Women,Individuel tout-terrain,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Lilia Podkopayeva,Ukraine,Women,Individuel tout-terrain,Or
1996,Atlanta,Gymnastique,G. Artistique, Gina Elena Gogean,Roumanie,Women,Individuel tout-terrain,Argent
1996,Atlanta,Gymnastique,G. Artistique, Vitaly Scherbo,Bélarus,Men,Barres parallèles,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Roustam Sharipov,Ukraine,Men,Barres parallèles,Or
1996,Atlanta,Gymnastique,G. Artistique, Jair Lynch,États-Unis,Men,Barres parallèles,Argent
1996,Atlanta,Gymnastique,G. Artistique, Alexei Nemov,Russie,Men,Cheval d'arçon,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Donghua Li,Suisse,Men,Cheval d'arçon,Or
1996,Atlanta,Gymnastique,G. Artistique, Marius Daniel Urzica,Roumanie,Men,Cheval d'arçon,Argent
1996,Atlanta,Gymnastique,G. Artistique, Juri Chechi,Italie,Men,Bagues,Or
1996,Atlanta,Gymnastique,G. Artistique, Dan Burinca,Roumanie,Men,Bagues,Argent
1996,Atlanta,Gymnastique,G. Artistique, Szilveszter Csollany,Hongrie,Men,Bagues,Argent
1996,Atlanta,Gymnastique,G. Artistique, Igor Korobchinski,Ukraine,Men,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Oleg Kosiak,Ukraine,Men,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Grigori Misutin,Ukraine,Men,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Vladimir Shamenko,Ukraine,Men,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Roustam Sharipov,Ukraine,Men,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Alexandre Svetlichnyi,Ukraine,Men,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Yuri Yermakov,Ukraine,Men,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Sergei Charkov,Russie,Men,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Nikolay Krukov,Russie,Men,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Alexei Nemov,Russie,Men,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Evgueni Podgornyi,Russie,Men,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Dmitriy Trush,Russie,Men,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Dmitri Vasilenko,Russie,Men,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Aleksei Voropaev,Russie,Men,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Bin Fan,Chine,Men,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Hongbin Fan,Chine,Men,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Huadong Huang,Chine,Men,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Liping Huang,Chine,Men,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Xiaosahuang Li,Chine,Men,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Jian Shen,Chine,Men,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Jinjing Zhang,Chine,Men,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Simona Amanar,Roumanie,Women,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Gina Elena Gogean,Roumanie,Women,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Ionela Loaies,Roumanie,Women,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Alexandra Marinescu,Roumanie,Women,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Lavinia Corina Milosovici,Roumanie,Women,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Mirela Tugurlan,Roumanie,Women,Compétition par équipe,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Amanda Borden,États-Unis,Women,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Amy Chow,États-Unis,Women,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Dominique Dawes,États-Unis,Women,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Shannon Miller,États-Unis,Women,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Dominique Moceanu,États-Unis,Women,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Jaycie Phelps,États-Unis,Women,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Kerri Strug,États-Unis,Women,Compétition par équipe,Or
1996,Atlanta,Gymnastique,G. Artistique, Elena Dolgopolova,Russie,Women,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Rozalia Galiyeva,Russie,Women,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Elena Grosheva,Russie,Women,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Svetlana Khorkina,Russie,Women,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Dina Kochetkova,Russie,Women,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Eugenia Kuznetsova,Russie,Women,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Oksana Liapina,Russie,Women,Compétition par équipe,Argent
1996,Atlanta,Gymnastique,G. Artistique, Svetlana Khorkina,Russie,Women,Barres inégales,Or
1996,Atlanta,Gymnastique,G. Artistique, Wenjiing Bi,Chine,Women,Barres inégales,Argent
1996,Atlanta,Gymnastique,G. Artistique, Amy Chow,États-Unis,Women,Barres inégales,Argent
1996,Atlanta,Gymnastique,G. Artistique, Vitaly Scherbo,Bélarus,Men,Chambre forte,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Alexei Nemov,Russie,Men,Chambre forte,Or
1996,Atlanta,Gymnastique,G. Artistique, Hong-Chul Yeo,"Corée, Sud",Men,Chambre forte,Argent
1996,Atlanta,Gymnastique,G. Artistique, Gina Elena Gogean,Roumanie,Women,Chambre forte,Bronze
1996,Atlanta,Gymnastique,G. Artistique, Simona Amanar,Roumanie,Women,Chambre forte,Or
1996,Atlanta,Gymnastique,G. Artistique, Huilan Mo,Chine,Women,Chambre forte,Argent
1996,Atlanta,Gymnastique,Rythmique G., Evguenia Botchkareva,Russie,Women,Concours de groupe,Bronze
1996,Atlanta,Gymnastique,Rythmique G., Olga Chtyrenko,Russie,Women,Concours de groupe,Bronze
1996,Atlanta,Gymnastique,Rythmique G., Irina Dziouba,Russie,Women,Concours de groupe,Bronze
1996,Atlanta,Gymnastique,Rythmique G., Angelina Iouchkova,Russie,Women,Concours de groupe,Bronze
1996,Atlanta,Gymnastique,Rythmique G., Ioulia Ivanova,Russie,Women,Concours de groupe,Bronze
1996,Atlanta,Gymnastique,Rythmique G., Elena Krivochei,Russie,Women,Concours de groupe,Bronze
1996,Atlanta,Gymnastique,Rythmique G., Marta Baldo,Espagne,Women,Concours de groupe,Or
1996,Atlanta,Gymnastique,Rythmique G., Nuria Cabanillas,Espagne,Women,Concours de groupe,Or
1996,Atlanta,Gymnastique,Rythmique G., Estela Gimenez,Espagne,Women,Concours de groupe,Or
1996,Atlanta,Gymnastique,Rythmique G., Lorena Gurendez,Espagne,Women,Concours de groupe,Or
1996,Atlanta,Gymnastique,Rythmique G., Tania Lamarca,Espagne,Women,Concours de groupe,Or
1996,Atlanta,Gymnastique,Rythmique G., Estibaliz Martinez,Espagne,Women,Concours de groupe,Or
1996,Atlanta,Gymnastique,Rythmique G., Ina Deltcheva,Bulgarie,Women,Concours de groupe,Argent
1996,Atlanta,Gymnastique,Rythmique G., Valentina Kevlian,Bulgarie,Women,Concours de groupe,Argent
1996,Atlanta,Gymnastique,Rythmique G., Maria Koleva,Bulgarie,Women,Concours de groupe,Argent
1996,Atlanta,Gymnastique,Rythmique G., Maja Tabakova,Bulgarie,Women,Concours de groupe,Argent
1996,Atlanta,Gymnastique,Rythmique G., Ivelina Taleva,Bulgarie,Women,Concours de groupe,Argent
1996,Atlanta,Gymnastique,Rythmique G., Vjara Vatachka,Bulgarie,Women,Concours de groupe,Argent
1996,Atlanta,Gymnastique,Rythmique G., Elena Vitrichenko,Ukraine,Women,Individuel tout-terrain,Bronze
1996,Atlanta,Gymnastique,Rythmique G., Ekaterina Serebryanskaya,Ukraine,Women,Individuel tout-terrain,Or
1996,Atlanta,Gymnastique,Rythmique G., Ianina Batyrchina,Russie,Women,Individuel tout-terrain,Argent
1996,Atlanta,Handball,Handball, Talant Douichebaev,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Salvador Esquer,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Aitor Etxaburu,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Jesus Fernandez,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Jaume Fort Mauri,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Mateo Garralda,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Raul Gonzalez,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Rafael Guijosa,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Fernando Hernandez,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Jose Hombrados,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Demetrio Lozano,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Jordi Nunez,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Jesus Olalla,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Juan Perez,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Ignacio Urdangarin,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Alberto Urdiales,Espagne,Men,Handball,Bronze
1996,Atlanta,Handball,Handball, Patrik Cavar,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Valner Frankovic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Slavko Goluza,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Bruno Gudelj,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Vladimir Jelcic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Bozidar Jovic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Nenad Kljaic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Venio Losert,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Valter Matosevic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Zoran Mikulic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Alvaro Nacinovic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Goran Perkovac,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Iztok Puc,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Zlatko Saracevic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Irfan Smajlagic,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Vladimir Sujster,Croatie,Men,Handball,Or
1996,Atlanta,Handball,Handball, Magnus Andersson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Robert Andersson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Per Carlen,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Martin Frandesjo,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Erik Hajas,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Robert Hedin,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Andreas Larsson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Ola Lindgren,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Stefan Lofgren,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Mats Olsson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Staffan Olsson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Johan Pettersson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Thomas Sivertsson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Tomas Svensson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Pierre Thorsson,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Magnus Wislander,Suède,Men,Handball,Argent
1996,Atlanta,Handball,Handball, Eva Erdos,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Andrea Farkas,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Beata Hoffmann,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Aniko Kantor,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Erzsebet Kocsis,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Beatrix Kokeny,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Eszter Matefi,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Auguszta Matyas,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Aniko Meksz,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Aniko Nagy,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Helga Nemeth,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Ildiko Padar,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Beata Siti,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Anna Szanto,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Katalin Szilagyi,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Beatrix Toth,Hongrie,Women,Handball,Bronze
1996,Atlanta,Handball,Handball, Anja Jul Andersen,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Camilla Andersen,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Kristine Andersen,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Heidi Astrup,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Tina Bottzau,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Marianne Florman,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Conny Hamann,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Anja Hansen,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Anette Hoffman,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Tonje Kjaergaard,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Janne Kolling,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Susanne Lauritsen,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Gitte Madsen,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Lene Rantala,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Gitte Sunesen,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Dorthe Tanderup,Danemark,Women,Handball,Or
1996,Atlanta,Handball,Handball, Eun-Hee Cho,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Sun-Hee Han,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Jeong-Ho Hong,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Soonyoung Huh,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Cheong-Shim Kim,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Eun-Mi Kim,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Jeong-Mi Kim,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Mi-Sim Kim,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Rang Kim,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Hye-Jeong Kwag,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Sang-Eun Lee,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, O Kyeong Lim,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Hyang-Ja Moon,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Seongok Oh,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Yong Ran Oh,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Handball,Handball, Jeong-Lim Park,"Corée, Sud",Women,Handball,Argent
1996,Atlanta,Hockey,Hockey, Stuart Carruthers,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Baeden Choppy,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Stephen Davies,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Damon Diletti,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Lachlan Dreher,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Lachlan Elmer,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Brendan Garard,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Paul Gaudoin,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Marcus Hager,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Paul Snowden Lewis,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Grant Smith,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Matthew Smith,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Daniel Sproule,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Jay Jason Stacey,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Kenneth Wark,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Michael York,Australie,Men,Hockey,Bronze
1996,Atlanta,Hockey,Hockey, Floris Jan Bovelander,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Jacques Brinkman,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Maurits Crucq,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Teun De Nooijer,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Marc Delissen,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Jeroen Delmee,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Franciscus Ronaldus Maria Jansen,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Erik Jazet,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Leo Klein Gebbink,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Bram Lomans,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Taco Van Den Honert,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Tycho Van Meer,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Wouter Van Pelt,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Remco Van Wijk,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Stephan Veen,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Guus Vogels,Pays-Bas,Men,Hockey,Or
1996,Atlanta,Hockey,Hockey, Jaime Amat,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Pablo Pol Amat,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Jordi Arnau,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Xavi Arnau,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Oscar Barrena,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Ignacio Cobos,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Juan Dinares,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Juan Escarre,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Xavier Escude Torrente,Espagne,Men,Hockey,Argent
1996,Atlanta,Hockey,Hockey, Juantxo Garcia Maurino,Espagne,Men,Hockey,Argent
