Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2010,Vancouver,Ski,Ski alpin, Anja Paerson,Suède,Women,Super Combiné,Bronze
2010,Vancouver,Ski,Ski alpin, Maria Riesch,Allemagne,Women,Super Combiné,Or
2010,Vancouver,Ski,Ski alpin, Julia Mancuso,États-Unis,Women,Super Combiné,Argent
2010,Vancouver,Ski,Ski alpin, Andrew Weibrecht,États-Unis,Men,Super-G,Bronze
2010,Vancouver,Ski,Ski alpin, Aksel Lund Svindal,Norvège,Men,Super-G,Or
2010,Vancouver,Ski,Ski alpin, Bode Miller,États-Unis,Men,Super-G,Argent
2010,Vancouver,Ski,Ski alpin, Lindsey Vonn,États-Unis,Women,Super-G,Bronze
2010,Vancouver,Ski,Ski alpin, Andrea Fischbacher,Autriche,Women,Super-G,Or
2010,Vancouver,Ski,Ski alpin, Tina Maze,Slovénie,Women,Super-G,Argent
2010,Vancouver,Ski,Ski de fond, Marit Bjoergen,Norvège,Women,10KM,Bronze
2010,Vancouver,Ski,Ski de fond, Charlotte Kalla,Suède,Women,10KM,Or
2010,Vancouver,Ski,Ski de fond, Kristina Smigun-Vaehi,Estonie,Women,10KM,Argent
2010,Vancouver,Ski,Ski de fond, Lukas Bauer,République tchèque,Men,15KM,Bronze
2010,Vancouver,Ski,Ski de fond, Dario Cologna,Suisse,Men,15KM,Or
2010,Vancouver,Ski,Ski de fond, Pietro Piller Cottrer,Italie,Men,15KM,Argent
2010,Vancouver,Ski,Ski de fond, Aino-Kaisa Saarinen,Finlande,Women,30KM,Bronze
2010,Vancouver,Ski,Ski de fond, Justyna Kowalczyk,Pologne,Women,30KM,Or
2010,Vancouver,Ski,Ski de fond, Marit Bjoergen,Norvège,Women,30KM,Argent
2010,Vancouver,Ski,Ski de fond, Lukas Bauer,République tchèque,Men,Relais 4X10KM,Bronze
2010,Vancouver,Ski,Ski de fond, Martin Jaks,République tchèque,Men,Relais 4X10KM,Bronze
2010,Vancouver,Ski,Ski de fond, Martin Koukal,République tchèque,Men,Relais 4X10KM,Bronze
2010,Vancouver,Ski,Ski de fond, Jiri Magal,République tchèque,Men,Relais 4X10KM,Bronze
2010,Vancouver,Ski,Ski de fond, Marcus Hellner,Suède,Men,Relais 4X10KM,Or
2010,Vancouver,Ski,Ski de fond, Johan Olsson,Suède,Men,Relais 4X10KM,Or
2010,Vancouver,Ski,Ski de fond, Daniel Richardsson,Suède,Men,Relais 4X10KM,Or
2010,Vancouver,Ski,Ski de fond, Anders Soedergren,Suède,Men,Relais 4X10KM,Or
2010,Vancouver,Ski,Ski de fond, Lars Berger,Norvège,Men,Relais 4X10KM,Argent
2010,Vancouver,Ski,Ski de fond, Odd-Bjoern Hjelmeset,Norvège,Men,Relais 4X10KM,Argent
2010,Vancouver,Ski,Ski de fond, Martin Johnsrud Sundby,Norvège,Men,Relais 4X10KM,Argent
2010,Vancouver,Ski,Ski de fond, Petter Northug,Norvège,Men,Relais 4X10KM,Argent
2010,Vancouver,Ski,Ski de fond, Virpi Kuitunen,Finlande,Women,Relais 4X5KM,Bronze
2010,Vancouver,Ski,Ski de fond, Pirjo Muranen,Finlande,Women,Relais 4X5KM,Bronze
2010,Vancouver,Ski,Ski de fond, Riitta-Liisa Roponen,Finlande,Women,Relais 4X5KM,Bronze
2010,Vancouver,Ski,Ski de fond, Aino-Kaisa Saarinen,Finlande,Women,Relais 4X5KM,Bronze
2010,Vancouver,Ski,Ski de fond, Marit Bjoergen,Norvège,Women,Relais 4X5KM,Or
2010,Vancouver,Ski,Ski de fond, Therese Johaug,Norvège,Women,Relais 4X5KM,Or
2010,Vancouver,Ski,Ski de fond, Vibeke W Skofterud,Norvège,Women,Relais 4X5KM,Or
2010,Vancouver,Ski,Ski de fond, Kristin Stoermer Steira,Norvège,Women,Relais 4X5KM,Or
2010,Vancouver,Ski,Ski de fond, Miriam Gossner,Allemagne,Women,Relais 4X5KM,Argent
2010,Vancouver,Ski,Ski de fond, Claudia Nystad,Allemagne,Women,Relais 4X5KM,Argent
2010,Vancouver,Ski,Ski de fond, Evi Sachenbacher-Stehle,Allemagne,Women,Relais 4X5KM,Argent
2010,Vancouver,Ski,Ski de fond, Katrin Zeller,Allemagne,Women,Relais 4X5KM,Argent
2010,Vancouver,Ski,Ski de fond, Johan Olsson,Suède,Men,50KM,Bronze
2010,Vancouver,Ski,Ski de fond, Petter Northug,Norvège,Men,50KM,Or
2010,Vancouver,Ski,Ski de fond, Axel Teichmann,Allemagne,Men,50KM,Argent
2010,Vancouver,Ski,Ski de fond, Johan Olsson,Suède,Men,Combiné 15 + 15KM départ groupé,Bronze
2010,Vancouver,Ski,Ski de fond, Marcus Hellner,Suède,Men,Combiné 15 + 15KM départ groupé,Or
2010,Vancouver,Ski,Ski de fond, Tobias Angerer,Allemagne,Men,Combiné 15 + 15KM départ groupé,Argent
2010,Vancouver,Ski,Ski de fond, Justyna Kowalczyk,Pologne,Women,Combiné 7.5 + 7.5Km départ groupé,Bronze
2010,Vancouver,Ski,Ski de fond, Marit Bjoergen,Norvège,Women,Combiné 7.5 + 7.5Km départ groupé,Or
2010,Vancouver,Ski,Ski de fond, Anna Haag,Suède,Women,Combiné 7.5 + 7.5Km départ groupé,Argent
2010,Vancouver,Ski,Ski de fond, Petter Northug,Norvège,Men,Sprint 1.5KM,Bronze
2010,Vancouver,Ski,Ski de fond, Nikita Kriukov,Russie,Men,Sprint 1.5KM,Or
2010,Vancouver,Ski,Ski de fond, Alexander Panzhinskiy,Russie,Men,Sprint 1.5KM,Argent
2010,Vancouver,Ski,Ski de fond, Petra Majdic,Slovénie,Women,Sprint 1.5KM,Bronze
2010,Vancouver,Ski,Ski de fond, Marit Bjoergen,Norvège,Women,Sprint 1.5KM,Or
2010,Vancouver,Ski,Ski de fond, Justyna Kowalczyk,Pologne,Women,Sprint 1.5KM,Argent
2010,Vancouver,Ski,Ski de fond, Nikolay Morilov,Russie,Men,Équipe Sprint,Bronze
2010,Vancouver,Ski,Ski de fond, Alexey Petukhov,Russie,Men,Équipe Sprint,Bronze
2010,Vancouver,Ski,Ski de fond, Petter Northug,Norvège,Men,Équipe Sprint,Or
2010,Vancouver,Ski,Ski de fond, Oeystein Pettersen,Norvège,Men,Équipe Sprint,Or
2010,Vancouver,Ski,Ski de fond, Axel Teichmann,Allemagne,Men,Équipe Sprint,Argent
2010,Vancouver,Ski,Ski de fond, Tim Tscharnke,Allemagne,Men,Équipe Sprint,Argent
2010,Vancouver,Ski,Ski de fond, Irina Khazova,Russie,Women,Équipe Sprint,Bronze
2010,Vancouver,Ski,Ski de fond, Natalia Korosteleva,Russie,Women,Équipe Sprint,Bronze
2010,Vancouver,Ski,Ski de fond, Claudia Nystad,Allemagne,Women,Équipe Sprint,Or
2010,Vancouver,Ski,Ski de fond, Evi Sachenbacher-Stehle,Allemagne,Women,Équipe Sprint,Or
2010,Vancouver,Ski,Ski de fond, Anna Haag,Suède,Women,Équipe Sprint,Argent
2010,Vancouver,Ski,Ski de fond, Charlotte Kalla,Suède,Women,Équipe Sprint,Argent
2010,Vancouver,Ski,Ski acrobatique, Zhongqing Liu,Chine,Men,Aériens,Bronze
2010,Vancouver,Ski,Ski acrobatique, Alexei Grishin,Bélarus,Men,Aériens,Or
2010,Vancouver,Ski,Ski acrobatique, Jeret Peterson,États-Unis,Men,Aériens,Argent
2010,Vancouver,Ski,Ski acrobatique, Xinxin Guo,Chine,Women,Aériens,Bronze
2010,Vancouver,Ski,Ski acrobatique, Lydia Lassila,Australie,Women,Aériens,Or
2010,Vancouver,Ski,Ski acrobatique, Nina Li,Chine,Women,Aériens,Argent
2010,Vancouver,Ski,Ski acrobatique, Bryon Wilson,États-Unis,Men,Moguls,Bronze
2010,Vancouver,Ski,Ski acrobatique, Alexandre Bilodeau,Canada,Men,Moguls,Or
2010,Vancouver,Ski,Ski acrobatique, Dale Begg-Smith,Australie,Men,Moguls,Argent
2010,Vancouver,Ski,Ski acrobatique, Shannon Bahrke,États-Unis,Women,Moguls,Bronze
2010,Vancouver,Ski,Ski acrobatique, Hannah Kearney,États-Unis,Women,Moguls,Or
2010,Vancouver,Ski,Ski acrobatique, Jennifer Heil,Canada,Women,Moguls,Argent
2010,Vancouver,Ski,Ski acrobatique, Audun Groenvold,Norvège,Men,Ski Cross,Bronze
2010,Vancouver,Ski,Ski acrobatique, Michael Schmid,Suisse,Men,Ski Cross,Or
2010,Vancouver,Ski,Ski acrobatique, Andreas Matt,Autriche,Men,Ski Cross,Argent
2010,Vancouver,Ski,Ski acrobatique, Marion Josserand,France,Women,Ski Cross,Bronze
2010,Vancouver,Ski,Ski acrobatique, Ashleigh Mcivor,Canada,Women,Ski Cross,Or
2010,Vancouver,Ski,Ski acrobatique, Hedda Berntsen,Norvège,Women,Ski Cross,Argent
2010,Vancouver,Ski,Combiné nordique, Alessandro Pittin,Italie,Men,"Individuel, saut à ski K90 (70M)",Bronze
2010,Vancouver,Ski,Combiné nordique, Jason Lamy Chappuis,France,Men,"Individuel, saut à ski K90 (70M)",Or
2010,Vancouver,Ski,Combiné nordique, Johnny Spillane,États-Unis,Men,"Individuel, saut à ski K90 (70M)",Argent
2010,Vancouver,Ski,Combiné nordique, Bernhard Gruber,Autriche,Men,Sprint K120,Bronze
2010,Vancouver,Ski,Combiné nordique, Bill Demong,États-Unis,Men,Sprint K120,Or
2010,Vancouver,Ski,Combiné nordique, Johnny Spillane,États-Unis,Men,Sprint K120,Argent
2010,Vancouver,Ski,Combiné nordique, Tino Edelmann,Allemagne,Men,"Équipe, 4X5 KM",Bronze
2010,Vancouver,Ski,Combiné nordique, Eric Frenzel,Allemagne,Men,"Équipe, 4X5 KM",Bronze
2010,Vancouver,Ski,Combiné nordique, Bjoern Kircheisen,Allemagne,Men,"Équipe, 4X5 KM",Bronze
2010,Vancouver,Ski,Combiné nordique, Johannes Rydzek,Allemagne,Men,"Équipe, 4X5 KM",Bronze
2010,Vancouver,Ski,Combiné nordique, Felix Gottwald,Autriche,Men,"Équipe, 4X5 KM",Or
2010,Vancouver,Ski,Combiné nordique, Bernhard Gruber,Autriche,Men,"Équipe, 4X5 KM",Or
2010,Vancouver,Ski,Combiné nordique, David Kreiner,Autriche,Men,"Équipe, 4X5 KM",Or
2010,Vancouver,Ski,Combiné nordique, Mario Stecher,Autriche,Men,"Équipe, 4X5 KM",Or
2010,Vancouver,Ski,Combiné nordique, Brett Camerota,États-Unis,Men,"Équipe, 4X5 KM",Argent
2010,Vancouver,Ski,Combiné nordique, Bill Demong,États-Unis,Men,"Équipe, 4X5 KM",Argent
2010,Vancouver,Ski,Combiné nordique, Todd Lodwick,États-Unis,Men,"Équipe, 4X5 KM",Argent
2010,Vancouver,Ski,Combiné nordique, Johnny Spillane,États-Unis,Men,"Équipe, 4X5 KM",Argent
2010,Vancouver,Ski,Saut à ski, Gregor Schlierenzauer,Autriche,Men,K120 Individuel (90M),Bronze
2010,Vancouver,Ski,Saut à ski, Simon Ammann,Suisse,Men,K120 Individuel (90M),Or
2010,Vancouver,Ski,Saut à ski, Adam Malysz,Pologne,Men,K120 Individuel (90M),Argent
2010,Vancouver,Ski,Saut à ski, Anders Bardal,Norvège,Men,Équipe K120 (90M),Bronze
2010,Vancouver,Ski,Saut à ski, Johan Remen Evensen,Norvège,Men,Équipe K120 (90M),Bronze
2010,Vancouver,Ski,Saut à ski, Tom Hilde,Norvège,Men,Équipe K120 (90M),Bronze
2010,Vancouver,Ski,Saut à ski, Anders Jacobsen,Norvège,Men,Équipe K120 (90M),Bronze
2010,Vancouver,Ski,Saut à ski, Andreas Kofler,Autriche,Men,Équipe K120 (90M),Or
2010,Vancouver,Ski,Saut à ski, Wolfgang Loitzl,Autriche,Men,Équipe K120 (90M),Or
2010,Vancouver,Ski,Saut à ski, Thomas Morgenstern,Autriche,Men,Équipe K120 (90M),Or
2010,Vancouver,Ski,Saut à ski, Gregor Schlierenzauer,Autriche,Men,Équipe K120 (90M),Or
2010,Vancouver,Ski,Saut à ski, Michael Neumayer,Allemagne,Men,Équipe K120 (90M),Argent
2010,Vancouver,Ski,Saut à ski, Martin Schmitt,Allemagne,Men,Équipe K120 (90M),Argent
2010,Vancouver,Ski,Saut à ski, Michael Uhrmann,Allemagne,Men,Équipe K120 (90M),Argent
2010,Vancouver,Ski,Saut à ski, Andreas Wank,Allemagne,Men,Équipe K120 (90M),Argent
2010,Vancouver,Ski,Saut à ski, Gregor Schlierenzauer,Autriche,Men,K90 Individual (70M),Bronze
2010,Vancouver,Ski,Saut à ski, Simon Ammann,Suisse,Men,K90 Individual (70M),Or
2010,Vancouver,Ski,Saut à ski, Adam Malysz,Pologne,Men,K90 Individual (70M),Argent
2010,Vancouver,Ski,Snowboard, Mathieu Bozzetto,France,Men,Slalom géant parallèle,Bronze
2010,Vancouver,Ski,Snowboard, Jasey Jay Anderson,Canada,Men,Slalom géant parallèle,Or
2010,Vancouver,Ski,Snowboard, Benjamin Karl,Autriche,Men,Slalom géant parallèle,Argent
2010,Vancouver,Ski,Snowboard, Marion Kreiner,Autriche,Women,Slalom géant parallèle,Bronze
2010,Vancouver,Ski,Snowboard, Nicolien Sauerbreij,Pays-Bas,Women,Slalom géant parallèle,Or
2010,Vancouver,Ski,Snowboard, Ekaterina Ilyukhina,Russie,Women,Slalom géant parallèle,Argent
2010,Vancouver,Ski,Snowboard, Scott Lago,États-Unis,Men,Half-Pipe,Bronze
2010,Vancouver,Ski,Snowboard, Shaun White,États-Unis,Men,Half-Pipe,Or
2010,Vancouver,Ski,Snowboard, Peetu Piiroinen,Finlande,Men,Half-Pipe,Argent
2010,Vancouver,Ski,Snowboard, Kelly Clark,États-Unis,Women,Half-Pipe,Bronze
2010,Vancouver,Ski,Snowboard, Torah Bright,Australie,Women,Half-Pipe,Or
2010,Vancouver,Ski,Snowboard, Hannah Teter,États-Unis,Women,Half-Pipe,Argent
2010,Vancouver,Ski,Snowboard, Tony Ramoin,France,Men,Snowboard Cross,Bronze
2010,Vancouver,Ski,Snowboard, Seth Wescott,États-Unis,Men,Snowboard Cross,Or
2010,Vancouver,Ski,Snowboard, Mike Robertson,Canada,Men,Snowboard Cross,Argent
2010,Vancouver,Ski,Snowboard, Olivia Nobs,Suisse,Women,Snowboard Cross,Bronze
2010,Vancouver,Ski,Snowboard, Maelle Ricker,Canada,Women,Snowboard Cross,Or
2010,Vancouver,Ski,Snowboard, Deborah Anthonioz,France,Women,Snowboard Cross,Argent
2014,Sochi,Biathlon,Biathlon, Dominik Landertinger,Autriche,Men,10KM,Argent
2014,Sochi,Biathlon,Biathlon, Jaroslav Soukup,République tchèque,Men,10KM,Bronze
2014,Sochi,Biathlon,Biathlon, Ole Einar Bjoerndalen,Norvège,Men,10KM,Or
2014,Sochi,Biathlon,Biathlon, Ondrej Moravec,République tchèque,Men,12.5Km Poursuite,Argent
2014,Sochi,Biathlon,Biathlon, Jean Guillaume Beatrix,France,Men,12.5Km Poursuite,Bronze
2014,Sochi,Biathlon,Biathlon, Martin Fourcade,France,Men,12.5Km Poursuite,Or
2014,Sochi,Biathlon,Biathlon, Ondrej Moravec,République tchèque,Men,15KM départ groupé,Bronze
2014,Sochi,Biathlon,Biathlon, Martin Fourcade,France,Men,15KM départ groupé,Argent
2014,Sochi,Biathlon,Biathlon, Emil Hegle Svendsen,Norvège,Men,15KM départ groupé,Or
2014,Sochi,Biathlon,Biathlon, Martin Fourcade,France,Men,20KM,Or
2014,Sochi,Biathlon,Biathlon, Erik Lesser,Allemagne,Men,20KM,Argent
2014,Sochi,Biathlon,Biathlon, Evgeniy Garanichev,Russie,Men,20KM,Bronze
2014,Sochi,Biathlon,Biathlon, Simon Eder,Autriche,Men,Relais 4X7.5KM,Bronze
2014,Sochi,Biathlon,Biathlon, Dominik Landertinger,Autriche,Men,Relais 4X7.5KM,Bronze
2014,Sochi,Biathlon,Biathlon, Daniel Mesotitsch,Autriche,Men,Relais 4X7.5KM,Bronze
2014,Sochi,Biathlon,Biathlon, Christoph Sumann,Autriche,Men,Relais 4X7.5KM,Bronze
2014,Sochi,Biathlon,Biathlon, Daniel Boehm,Allemagne,Men,Relais 4X7.5KM,Argent
2014,Sochi,Biathlon,Biathlon, Erik Lesser,Allemagne,Men,Relais 4X7.5KM,Argent
2014,Sochi,Biathlon,Biathlon, Arnd Peiffer,Allemagne,Men,Relais 4X7.5KM,Argent
2014,Sochi,Biathlon,Biathlon, Simon Schempp,Allemagne,Men,Relais 4X7.5KM,Argent
2014,Sochi,Biathlon,Biathlon, Dmitry Malyshko,Russie,Men,Relais 4X7.5KM,Or
2014,Sochi,Biathlon,Biathlon, Anton Shipulin,Russie,Men,Relais 4X7.5KM,Or
2014,Sochi,Biathlon,Biathlon, Evgeny Ustyugov,Russie,Men,Relais 4X7.5KM,Or
2014,Sochi,Biathlon,Biathlon, Alexey Volkov,Russie,Men,Relais 4X7.5KM,Or
2014,Sochi,Biathlon,Biathlon, Ondrej Moravec,République tchèque,Men,Relay Mix,Argent
2014,Sochi,Biathlon,Biathlon, Jaroslav Soukup,République tchèque,Men,Relay Mix,Argent
2014,Sochi,Biathlon,Biathlon, Lukas Hofer,Italie,Men,Relay Mix,Bronze
2014,Sochi,Biathlon,Biathlon, Dominik Windisch,Italie,Men,Relay Mix,Bronze
2014,Sochi,Biathlon,Biathlon, Ole Einar Bjoerndalen,Norvège,Men,Relay Mix,Or
2014,Sochi,Biathlon,Biathlon, Emil Hegle Svendsen,Norvège,Men,Relay Mix,Or
2014,Sochi,Biathlon,Biathlon, Darya Domracheva,Bélarus,Women,Poursuite 10KM,Or
2014,Sochi,Biathlon,Biathlon, Tora Berger,Norvège,Women,Poursuite 10KM,Argent
2014,Sochi,Biathlon,Biathlon, Teja Gregorin,Slovénie,Women,Poursuite 10KM,Bronze
2014,Sochi,Biathlon,Biathlon, Darya Domracheva,Bélarus,Women,12.5KM départ groupé,Or
2014,Sochi,Biathlon,Biathlon, Gabriela Soukalova,République tchèque,Women,12.5KM départ groupé,Argent
2014,Sochi,Biathlon,Biathlon, Tiril Eckhoff,Norvège,Women,12.5KM départ groupé,Bronze
2014,Sochi,Biathlon,Biathlon, Darya Domracheva,Bélarus,Women,15KM,Or
2014,Sochi,Biathlon,Biathlon, Nadezhda Skardino,Bélarus,Women,15KM,Bronze
2014,Sochi,Biathlon,Biathlon, Selina Gasparin,Suisse,Women,15KM,Argent
2014,Sochi,Biathlon,Biathlon, Tora Berger,Norvège,Women,Relais 4X6KM,Bronze
2014,Sochi,Biathlon,Biathlon, Tiril Eckhoff,Norvège,Women,Relais 4X6KM,Bronze
2014,Sochi,Biathlon,Biathlon, Ann Kristin Aafedt Flatland,Norvège,Women,Relais 4X6KM,Bronze
2014,Sochi,Biathlon,Biathlon, Fanny Welle-Strand Horn,Norvège,Women,Relais 4X6KM,Bronze
2014,Sochi,Biathlon,Biathlon, Yana Romanova,Russie,Women,Relais 4X6KM,Argent
2014,Sochi,Biathlon,Biathlon, Ekaterina Shumilova,Russie,Women,Relais 4X6KM,Argent
2014,Sochi,Biathlon,Biathlon, Olga Vilukhina,Russie,Women,Relais 4X6KM,Argent
2014,Sochi,Biathlon,Biathlon, Olga Zaitseva,Russie,Women,Relais 4X6KM,Argent
2014,Sochi,Biathlon,Biathlon, Juliya Dzhyma,Ukraine,Women,Relais 4X6KM,Or
2014,Sochi,Biathlon,Biathlon, Olena Pidhrushna,Ukraine,Women,Relais 4X6KM,Or
2014,Sochi,Biathlon,Biathlon, Valj Semerenko,Ukraine,Women,Relais 4X6KM,Or
2014,Sochi,Biathlon,Biathlon, Vita Semerenko,Ukraine,Women,Relais 4X6KM,Or
2014,Sochi,Biathlon,Biathlon, Olga Vilukhina,Russie,Women,7.5KM,Argent
2014,Sochi,Biathlon,Biathlon, Anastazia Kuzmina,Slovaquie,Women,7.5KM,Or
2014,Sochi,Biathlon,Biathlon, Vita Semerenko,Ukraine,Women,7.5KM,Bronze
2014,Sochi,Biathlon,Biathlon, Gabriela Soukalova,République tchèque,Women,Relay Mix,Argent
2014,Sochi,Biathlon,Biathlon, Veronika Vitkova,République tchèque,Women,Relay Mix,Argent
2014,Sochi,Biathlon,Biathlon, Karin Oberhofer,Italie,Women,Relay Mix,Bronze
2014,Sochi,Biathlon,Biathlon, Dorothea Wierer,Italie,Women,Relay Mix,Bronze
2014,Sochi,Biathlon,Biathlon, Tora Berger,Norvège,Women,Relay Mix,Or
2014,Sochi,Biathlon,Biathlon, Tiril Eckhoff,Norvège,Women,Relay Mix,Or
2014,Sochi,Bobsleigh,Bobsleigh, Daumants Dreiskens,Lettonie,Men,Quatre hommes,Argent
2014,Sochi,Bobsleigh,Bobsleigh, Oskars Melbardis,Lettonie,Men,Quatre hommes,Argent
2014,Sochi,Bobsleigh,Bobsleigh, Janis Strenga,Lettonie,Men,Quatre hommes,Argent
2014,Sochi,Bobsleigh,Bobsleigh, Arvis Vilkaste,Lettonie,Men,Quatre hommes,Argent
2014,Sochi,Bobsleigh,Bobsleigh, Alexey Negodaylo,Russie,Men,Quatre hommes,Or
2014,Sochi,Bobsleigh,Bobsleigh, Dmitry Trunenkov,Russie,Men,Quatre hommes,Or
2014,Sochi,Bobsleigh,Bobsleigh, Alexey Voevoda,Russie,Men,Quatre hommes,Or
2014,Sochi,Bobsleigh,Bobsleigh, Alexander Zubkov,Russie,Men,Quatre hommes,Or
2014,Sochi,Bobsleigh,Bobsleigh, Christopher Fogt,États-Unis,Men,Quatre hommes,Bronze
2014,Sochi,Bobsleigh,Bobsleigh, Steven Holcomb,États-Unis,Men,Quatre hommes,Bronze
2014,Sochi,Bobsleigh,Bobsleigh, Steven Langton,États-Unis,Men,Quatre hommes,Bronze
2014,Sochi,Bobsleigh,Bobsleigh, Curtis Tomasevicz,États-Unis,Men,Quatre hommes,Bronze
2014,Sochi,Bobsleigh,Bobsleigh, Alexey Voevoda,Russie,Men,Deux hommes,Or
2014,Sochi,Bobsleigh,Bobsleigh, Alexander Zubkov,Russie,Men,Deux hommes,Or
2014,Sochi,Bobsleigh,Bobsleigh, Alex Baumann,Suisse,Men,Deux hommes,Argent
2014,Sochi,Bobsleigh,Bobsleigh, Beat Hefti,Suisse,Men,Deux hommes,Argent
2014,Sochi,Bobsleigh,Bobsleigh, Steven Holcomb,États-Unis,Men,Deux hommes,Bronze
2014,Sochi,Bobsleigh,Bobsleigh, Steven Langton,États-Unis,Men,Deux hommes,Bronze
2014,Sochi,Bobsleigh,Bobsleigh, Kaillie Humphries,Canada,Women,Deux femmes,Or
2014,Sochi,Bobsleigh,Bobsleigh, Heather Moyse,Canada,Women,Deux femmes,Or
2014,Sochi,Bobsleigh,Bobsleigh, Aja Evans,États-Unis,Women,Deux femmes,Bronze
2014,Sochi,Bobsleigh,Bobsleigh, Jamie Greubel,États-Unis,Women,Deux femmes,Bronze
2014,Sochi,Bobsleigh,Bobsleigh, Elana Meyers,États-Unis,Women,Deux femmes,Argent
2014,Sochi,Bobsleigh,Bobsleigh, Lauryn Williams,États-Unis,Women,Deux femmes,Argent
2014,Sochi,Bobsleigh,Squelette, Martins Dukurs,Lettonie,Men,Individuel,Argent
2014,Sochi,Bobsleigh,Squelette, Alexander Tretyakov,Russie,Men,Individuel,Or
2014,Sochi,Bobsleigh,Squelette, Matthew Antoine,États-Unis,Men,Individuel,Bronze
2014,Sochi,Bobsleigh,Squelette, Elizabeth Yarnold,Royaume-Uni,Women,Individuel,Or
2014,Sochi,Bobsleigh,Squelette, Elena Nikitina,Russie,Women,Individuel,Bronze
2014,Sochi,Bobsleigh,Squelette, Noelle Pikus-Pace,États-Unis,Women,Individuel,Argent
2014,Sochi,Curling,Curling, Caleb Flaxey,Canada,Men,Curling,Or
2014,Sochi,Curling,Curling, Ryan Fry,Canada,Men,Curling,Or
2014,Sochi,Curling,Curling, E.J. Harnden,Canada,Men,Curling,Or
2014,Sochi,Curling,Curling, Ryan Harnden,Canada,Men,Curling,Or
2014,Sochi,Curling,Curling, Brad Jacobs,Canada,Men,Curling,Or
2014,Sochi,Curling,Curling, Scott Andrews,Royaume-Uni,Men,Curling,Argent
2014,Sochi,Curling,Curling, Tom Brewster,Royaume-Uni,Men,Curling,Argent
2014,Sochi,Curling,Curling, Greg Drummond,Royaume-Uni,Men,Curling,Argent
2014,Sochi,Curling,Curling, Michael Goodfellow,Royaume-Uni,Men,Curling,Argent
2014,Sochi,Curling,Curling, David Murdoch,Royaume-Uni,Men,Curling,Argent
2014,Sochi,Curling,Curling, Niklas Edin,Suède,Men,Curling,Bronze
2014,Sochi,Curling,Curling, Oskar Eriksson,Suède,Men,Curling,Bronze
2014,Sochi,Curling,Curling, Viktor Kjaell,Suède,Men,Curling,Bronze
2014,Sochi,Curling,Curling, Sebastian Kraupp,Suède,Men,Curling,Bronze
2014,Sochi,Curling,Curling, Fredrik Lindberg,Suède,Men,Curling,Bronze
2014,Sochi,Curling,Curling, Jennifer Jones,Canada,Women,Curling,Or
2014,Sochi,Curling,Curling, Kaitlyn Lawes,Canada,Women,Curling,Or
2014,Sochi,Curling,Curling, Dawn Mcewen,Canada,Women,Curling,Or
2014,Sochi,Curling,Curling, Jill Officer,Canada,Women,Curling,Or
2014,Sochi,Curling,Curling, Kirsten Wall,Canada,Women,Curling,Or
2014,Sochi,Curling,Curling, Vicki Adams,Royaume-Uni,Women,Curling,Bronze
